# Este arquivo mostra os resultados obtidos pela classificação feita por Bag of Words
ID	TITLE	SMARTPHONE
10471854	Coifa Consul Parede Facilite Piramidal Aço Inox 60cm 220V	False
10472641	Mesa Escolar Infantil 92361000 Tramontina	False
10474045	Suporte Veicular Volante Celular Carro Gps Smartphone Iphone   Preto/Vermelho  Preto/Vermelho  Preto/Vermelho  Preto/Vermelho  Único  Único  Único  Único	False
10474951	Orofluido Shampoo - 1000ml	False
10475511	Pó Compacto Revlon Colorstay	False
10475637	Bcaa Powder (300g) - Body Action	False
10476412	Tamborete Do Bob Zoom	False
10476834	Cintadora De Cédulas Bp 1510 (Para Fita De 3 Cm)	False
10477457	Corretivo Soft Claríssimo 00 - Dailus	False
10477472	Schwarkopf 3d Men Shampoo Anti-Oleosidade -  250ml	False
10477826	Base Soft Dailus - Bege Claro	False
10478217	Dailus Base Líquida Soft Efeito Matte 30g	False
10478219	Dailus Color - Base Liquida Soft 30g	False
10479907	Capa Personalizada Exclusiva Nokia Lumia 830 N830 - Fl14	False
10480045	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - At22	False
10480067	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Cd18	False
10480164	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Ep20	False
10480193	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Vt16	False
10480244	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Tx56	False
10480256	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Lv21	False
10480260	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Mu01	False
10480262	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Mu11	False
10480272	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Pe28	False
10480286	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Tx55	False
10480342	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Fl14	False
10480402	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Tx08	False
10481255	Controlador Trackformer Xw-pd1 Sintetizador, Sequenciador, Sampler E Efeitos - Casio	False
10482026	Capa De Silicone Fumê Para Motorola Moto E 2° Geração	False
10482286	Dominó Animais Domésticos - Ciabrink	False
10482309	Dominó Tradicional - Ciabrink	False
10482316	Cubo de Atividades - Ciabrink	False
10482324	Jogo de Dominó Horas Caixa em Madeira	False
10482333	Alfabeto Recortado - Ciabrink	False
10482339	Alinhavos - Ciabrink	False
10482375	Alfabeto Ilustrado - Ciabrink	False
10482393	Fonte De Alimentação 12v 1000ma 100/240v Rohs 9124	False
10482419	Palavras Cruzadas Pedagógicas - Ciabrink	False
10482422	Teatro De Fantochestecidociabrink	False
10482432	Cantinho da Leitura - Ciabrink	False
10482436	Prateleira Infantil - Ciabrink	False
10482438	Jogo Da Memória - Masculino E Feminino - Ciabrink	False
10482443	Jogo Da Memória - Alfabetização - Ciabrink	False
10482450	Material Dourado - Ciabrink	False
10482458	Numerais com Pinos - Madeira - 55 peças	False
10482473	Alinhavos Fundo do Mar 3D - Ciabrink	False
10482475	Vagões Espilháveis - Madeira - Ciabrink	False
10482490	Fantoche Reciclagem 4 Peças Em Feltro Aprendizado 1479 Ciabrink	False
10482501	Kit Trânsito - Ciabrink	False
10482511	Numerais e Quantidades - Ciabrink	False
10482515	Ábaco Aberto - Sêquencia de Unidades - Ciabrink	False
10482573	Conversor Rca/Filtro/Saida Remota St6100 Stetsom	False
10482895	Smoby-Carrinho De Puxar Gulliver 5031	False
10482923	Eletroventilador Para Palio, Siena, Strada E Uno Fire - Drift - Dk60205	False
10483706	Violão Elétrico Michael Folk Vm925dtss Aço - Sunburst Fosco	False
10483745	Violão Elétrico Michael Folk Vm925dtst Aço - Natural Satin	False
10483926	Capa De Silicone Fumê Para Lg G3 Stylus	False
10483928	Capa De Silicone Fumê Para Samsung Galaxy J5	False
10484035	Capa De Silicone Fumê Para Nokia Lumia 730	False
10484043	Capa De Silicone Fumê Para Lg L Prime	False
10485704	Ábaco Fechado Madeira	False
10485814	Capa De Silicone Fumê Para Motorola Moto G	False
10486096	Capa De Silicone Fumê Para Motorola Moto G 2014 2° Geração	False
10486111	Capa De Silicone Fumê Para Nokia Microsoft Lumia N640 Xl	False
10486112	Estêncil Para Pintura Simples 15x20 Estamparia Abstrata - Opa1212 - Opa	False
10486749	Banqueta Alta 2 Cores Opzione - Maxima	False
10488575	Colágeno Clinical Skin (300g) - Body Action	False
10488593	Disco Flash DTC 2767	False
10489270	Refil De Toner Para Samsung Magenta Universal 1kg	False
10489294	Kit 4 Toners Para Brother Tn 221 Cmyk Compatível	False
10489339	Toner Samsung Clp 325 | Clx3185fw | Y407s Yellow Compatível	False
10489492	Fantoche - Animais Selvagens - Girafa - Papo de Pano	False
10489507	Fantoche - Animais Selvagens - Pinguim - Papo de Pano	False
10489822	Detetive Kit De Impressões Digitaisd	False
10490282	Estêncil Para Pintura Simples 10x30 Bailarina - Opa699 - Opa	False
10490294	Adaptador Visual Sound L6 Converter Cl6	False
10490453	Cama Exclusive com Auxiliar e Grade de Proteção - Laqueado Branco - Madeira Maciça - CasaTema	False
10490862	Encordoamento Violão Elixir 011-052 Custom Light Phosphor Bronze (5338)	False
10491210	Suporte Triplo P/ Guitarra Hercules Gs432b C/ Regulagem De Altura (2787)	False
10491315	Encordoamento Violão Nylon Nig N470 Alta Tensão Com Bolinha	False
10491319	Encordoamento Baixo 6 Cordas Nig N760 .045.130 Escala Longa	False
10493017	Schwarzkopf Professional 3D Men Root Activator - Shampoo 250ml	False
10496932	Botão Adesivo Coração Iphone-Ipad	False
10497163	Colchão de Casal Ortobom D28 Light Branco 14x128x188	False
10497580	Capa De Tpu Para Lg L7 Ii Optimus P710 P714  Pelicula Grafite	False
10497608	Shampoo BC Bonacure Scalp Deep Cleansing Schwarzkopf 200ml	False
10497615	Kerastase Resistance Force Architecte Shampoo 250 Ml	True
10497620	Capa De Tpu Para Lg G2 Mini D618 D620 D620r + Película Anti Shock Grafite	False
10497781	Felps Xintense Máscara Nutritiva 250g	False
10497802	Capa De Tpu Para Lg Dual Tv L40 D175 D165  Película Grafite	False
10497803	Capa De Tpu Para Lg Optimus Ii L5 E455  Pelicula Branca	False
10497807	Cabo De Dados Colorido Micro Usb Samsung Lg Nokia Motorola V8 Preto	False
10498631	Balança E Cesta De Compras - Calesita	False
10498776	Boliche De Madeiranew Art	False
10499124	Berço mini cama Nanda Carolina Baby	False
10499130	Colchão Casal King Verticoil Smart Preto Sistema c/ Antifungo e Antialérgico - (193x203x23 cm)	False
10500012	Capa Tpu Xiaomi Redmi 2 - Grafite	True
10500312	Capa Tpu Lg G Pad 8.3 Polegadas V500 - Transparente	False
10500622	Capa Personalizada Exclusiva Sony Xperia M2 Aqua D2403 D2406 - At75	False
10500731	Capa Personalizada Exclusiva Sony Xperia M2 Aqua D2403 D2406 - Cd27	False
10500795	Refil De Toner Para Brother  Tn 560 | Hl 5040 1kg	False
10500802	Refil De Toner Para Brother  Tn 460 | Hl 1230 | 1440 | Mfc 9800 1kg	False
10501070	Toalha C/ Capuz Bichinhos Bordados Ursinho Azul - Papi	False
10501256	Refil Toner Para Brother Tn 750 | Dcp 8110dn Aton 1kg	False
10501485	Calça Segunda Pele X-Thermo DS Lady - Solo - PRETA - PP	False
10502530	Carregador Universal Para Notebook 100w - Multilas	False
10502750	Capa Personalizada Exclusiva Sony Xperia T3 D5102 D5103 D5106 - Hg01	False
10502782	Carregador Universal Para Notebook 90w - Multilase	False
10502867	Splitter Hdmi 1.3 1 Entrada X 4 Saídas Preto Pix	False
10503182	Switch Intelbras Sg800c 8 Portas 10/100/1000 Mbps Gigabit - 4005064	False
10503773	Cabo Usb 10 Saídas	False
10504239	Capa Nokia Lumia 800 - TPU Transparente	False
10504283	Capa Iphone 4/4s - Tpu Extreme Vermelho	False
10505254	Toca Do Pirata Com 100 Bolinhas Braskit 620-7 050090	False
10505301	Placa De Video Msi Geforce Gtx 960 4gb Ddr5 128bits Gtx 960 4gd5t Oc	False
10505404	Lentes Celular 4 Em 1 Telescopica Zoom 10x Universal Fisheye	False
10508089	Capa Personalizada Exclusiva Sony Xperia Z Ultra Xl39h C6802 C6806 - Pe69	False
10508236	Capa Personalizada Exclusiva Sony Xperia Z3 Compact Mini D5803 D5833 - Vt12	True
10508284	Capa Personalizada Exclusiva Sony Xperia Z3 Compact Mini D5803 D5833 - Hg01	True
10508322	Capa Personalizada Exclusiva Sony Xperia Z Ultra Xl39h C6802 C6806 - Vt12	False
10508331	Capa Personalizada Exclusiva Sony Xperia Z3 Compact Mini D5803 D5833 - At06	True
10508352	Capa Personalizada Exclusiva Sony Xperia Z3 Compact Mini D5803 D5833 - At49	True
10508432	Capa Personalizada Exclusiva Sony Xperia Z Ultra Xl39h C6802 C6806 - Pe92	False
10509685	Fonte Carregador para Lenovo IdeaPad Y560 Y560d Y560p Y570 Y570p Series - 19V 65W	False
10510622	Toalha C/ Capuz Bichinhos Bordados Coelhinha Rosa - Papi	False
10510628	Película De Vidro Para Samsung Galaxy Gran Prime	False
10511067	Capa Samsung Galaxy S3 Mini TPU Preto	False
10511083	Capa Transparente Para Samsung Galaxy E5	False
10511096	Capa Samsung Galaxy S4 Tpu Transparente	False
10511106	Capa Samsung Galaxy Gran Duos Tpu Preto	False
10511118	Capa Plastica Bracadeira - Prova Dagua	False
10511381	Capa De Silicone Fumê Para Lg F60 - Underbody	False
10511493	Batom Vult	False
10511494	Vult Batom 3,5g	False
10511667	Batom Líquido Vult Matte 05	False
10511671	Batom Líquido Vult Matte 06	False
10511688	Batom Vult 05	False
10511906	Batom Vult cor 31	False
10511912	Batom Vult Nº55	False
10511920	Batom Vult Nº66	False
10512043	Batom Vult Nº41	False
10512542	Condicionador Infantil Lorys Green Shake 500ml	False
10512598	Condicionador Infantil Lorys Baby Calêndula 500ml	False
10512606	Condicionador Infantil Lorys Blue Shake 500ml	False
10512610	Condicionador Infantil Lorys Purple Shake 500ml	False
10512684	Condicionador Infantil  Acqua Kids  Erva Doce 250ml	False
10512846	Condicionador Tresemmé Hidratação Profunda 400ml	False
10514450	Kit 2 Trucks Especiais Alumínio para Skate Bel Fix Sports mod 4037 - Belfix	False
10514532	Capa Personalizada Exclusiva Xiaomi Redmi 2 - Ep10	True
10514897	Capa Silicone Transparente Para Samsung Galaxy E7	False
10515031	Capa Samsung Galaxy S4 Mini Preto	False
10515062	Capa para Vade Mecum, Livros e Bíblias Marca Fácil P - Vermelha	False
10515543	Capa Transparente Para Samsung Galaxy Gran Prime	False
10515587	Colchão Casal Padrão Verticoil Smart Preto Sistema C/ Antifungo E Antialérgico - (138x188x23 Cm)	False
10515599	Batom Líquido Vult Matte 01	False
10515663	Baterial Recarregável P/ Telefone S/ Fio 600mah 2,4v Genérico	False
10515674	Colchão Casal Queen Verticoil Smart Preto Sistema C/ Antifungo E Antialérgico - (158x198x23 Cm)	False
10515742	Rack Em Madeira Maciça Com 2 Gavetas Fort Jones - Castanho Canela	False
10515777	Barzinho Campbell 100 Mdf Com Rodízios E Porta Garrafa - Preto Arizona	False
10515789	Colchão Solteiro Padrão Verticoil Smart Preto Sistema c/ Antifungo e Antialérgico - (88x188x23 cm)	False
10515808	Pilha Tamanho N 1,5v 900mah Shrink Goldpeony	False
10515990	Colchão Solteiro Verticoil Smart Preto Sistema c/ Antifungo e Antialérgico - (78x188x23 cm)	False
10516031	Capa De Silicone De Transparente Para Iphone 6 Plus	False
10516046	Kit Violão Elétrico Strinberg Aw53   Caixa Lx40  Capa  Acessórios - Preto	False
10516199	Capa Transparente Para Lg G3	False
10516219	Carga De Fumaça Com 1 Litro Dragon Neutro Laserled	False
10516782	Capa Transparente Para Microsoft Lumia 435	False
10517017	Kit Escova Progressiva Natu Hair Skafe 350g	False
10517578	Refil Para Toner Samsung Ml 3710 | Scx 5637 250g	False
10517625	Refil De Toner Para Brother Tn 350  | Hl 2040 100g	False
10517649	Kit 4 Tintas Para Lexmark Universal Aton Black 500ml Cyan Magenta Yellow 100 Ml	False
10517837	Refil De Toner E Chip Para Xerox 3428 | 3428dn 200g	False
10518120	Adaptador DVI Fêmea x HDMI Macho - Genérico	False
10518681	Esmerilhadeira Angular 4.1/2? Gws 6-115 Professional	False
10518883	Capa Galaxy S3 - Mapa Middle Earth / Terra Média - O Hobbit	False
10519710	Blu Samba Jr Q53 Prata Dual Chip Silver	True
10522304	Carregador Veicular Combo - Carregador  Power Bank E Lanterna (Cor Preta)	False
10522654	Relax Salon Line Guanidina Manga Medios Ou Finos 218g	False
10522781	Shampoo Infantil Acqua Kids Cabelos Cacheados 250ml	False
10522785	Shampoo Infantil Acqua Kids Maçã E Camomila 250ml	False
10522788	Shampoo Infantil Acqua Kids Uva E Aloe Vera 250ml	False
10522939	Shampoo Lorys Kids Blue Shake 500ml	False
10522943	Shampoo Lorys Kids Red Shake 500ml	False
10523291	Estêncil Para Pintura Simples 10x30 Fundo Do Mar Ii - Opa206 - Opa	False
10523567	Perfume Ange Ou Deacute.Mon Le Parfum Amp. Son A	False
10523569	Perfume Royal Marina Turquoise Edp Feminino 100ml	False
10523624	Capa Rígida Para Máquina Fotográfica - Cinza	False
10523626	Capa Rígida Para Máquina Fotográfica - Rosa	False
10523824	Capa Rígida Para Máquina Fotográfica - Verde	False
10523828	Capa Rígida Para Máquina Fotográfica - Azul	False
10524313	Mini Massageador Supermedy Com Usb Preto	False
10524314	Mini Massageador Supermedy Com Usb Azul	False
10524344	Repetidor De Celular 1800mhz Prorc-1820 Proeletronic	False
10524367	Repetidor De Celular 900mhz Prorc-9020 Proeletronic	False
10525858	Shampoo Clear Men Anti Caspa Controle De Coceira 200ml	False
10526732	Cômoda Lila Branco	False
10527136	Carregador De Bateria 127v Cbv1600 Amarelo Vonder	False
10527348	Carimbo Em Borracha Com Madeira Flor Catavento 003pri	False
10527379	Violão Canhoto Elétrico Aço Natural Dallas Tuner Tagima	False
10528012	Capa Lg L5 Ii Preta Tpu	False
10528028	Capa Lg L5 Ii Transparente Tpu	False
10529052	Capa Samsung Galaxy Win Duos I8552 Preta	False
10529083	Mirror Cast Multilaser Au906 - Espelhamento De Tela Do Smartphone Ios Ou Android	False
10529870	Capa Alumínio Para Galaxy Siii, Prata	False
10529884	Capa Samsung Galaxy Win Duos I8552 Rosa	False
10530047	Estêncil Para Pintura Simples 10x30 Pimentas - Opa116 - Opa	False
10530104	Capa Samsung Galaxy S4 Mini Rosa	False
10530124	Capa Alumínio Para Galaxy Siii, Rosa	False
10530757	Capa Lg L4 Ii - Tpu Branca	False
10531096	Capa Lg L1 - Tpu Amarela	False
10531104	Capa Samsung Galaxy Win Duos Preta	False
10531129	Capa Lg L4 Ii - Tpu Rosa	False
10531159	Capa Lg L1 Tpu Transparente	False
10531165	Capa Lg L1 Tpu Rosa	False
10531171	Capa Flip Cover Branca - Samsung Galaxy Siii Mini	False
10531181	Jean Paul Gaultier Le Male Edt	False
10531606	Carregador Veicular Combo Power Bank E Lanterna Cor Roxo	False
10531915	Capa Samsung Pocket Neo S5310 Tpu Azul	False
10532791	Carregador Veicular Combo - Veicular Power Bank E Lanterna Cor Branco	False
10532846	Carregador Veicular Combo - Veicular Power Bank E Lanterna. Cor Branco	False
10532854	Carregador Veicular Combo - Veicular Power Bank E Lanterna. Cor Preto	False
10533751	Capa Transparente Para Motorola Moto X 2 Geração	False
10534201	Capa Samsung Pocket Neo Tpu Preto	False
10534440	Capa De Silicone Fumê Para Nokia 520	False
10535095	Capa Preta Para Microsoft Lumia 535	False
10535187	Capa Samsung Pocket Neo Tpu Rosa	False
10535189	Capa Samsung Pocket Neo Tpu Transparente	False
10535190	Capa Samsung Pocket Neo S5310 TPU Vermelho	False
10536342	Capa Samsung Pocket Neo Tpu Branco	False
10537296	Capa Samsung Tab 3 7.0 T210 Tpu Rosa	False
10537322	Capa Motorola Moto G TPU Transparente	False
10538240	Capa Samsung Galaxy Ace 3 Flip Azul	False
10538528	Capa De Silicone Fumê Para Nokia 630	False
10539110	Capa Samsung Galaxy Ace 3 SII Duos Tv TPU Rosa	False
10539415	Capa Samsung Galaxy Ace 3 SII Duos Tv TPU Azul	False
10539823	Capa Personalizada Exclusiva Motorola Moto G3 3ª Geração - Cv12	False
10539869	Tinta Color Keune 60ml - Cores   6.38 -  Louro Escuro Avelã  6.38 -  Louro Escuro Avelã  6.38 -  Louro Escuro Avelã	False
10540000	Capa Personalizada Exclusiva Motorola Moto G3 3ª Geração - At75	False
10540095	Capa Personalizada Exclusiva Motorola Moto G3 3ª Geração - Pe17	False
10540120	Capa Personalizada Exclusiva Motorola Moto G3 3ª Geração - Tx55	False
10540860	Cômoda Com 5 Gavetas S725 Kappesberg Branco	False
10541126	Cooler Ventilador 80x80 X25mm P/Placa Sleeve 3p Evercool	False
10541884	Kit Shampoo + Condicionador Niely Gold Pós Química	False
10542004	Bloco de Encaixe Bateria Antiaérea 226 peças Xalingo	False
10542006	Blocos De Encaixe - Corrida Maluca - Sem Limites - 59 Peças - Xalingo	False
10542013	Blocos de Encaixe Salão de Beleza 91 Peças - Xalingo	False
10542092	Máscara Eico Fios De Ouro 240g	False
10542324	Shampoo Capicilin Redutor De Volume Disciplinante 250ml	False
10542327	Shampoo Anti Caspa Clear Men Ice Cool Menthol 200ml	False
10542332	Shampoo Dove Óleo Nutrição 200ml	False
10542369	Shampoo Dove Men  Care Limpeza Refrescante 200ml	False
10542393	Shampoo Dove Reconstrução Completa 200ml	False
10542416	Shampoo Anti Caspa Clear Women Crescimento E Força 200Ml	False
10542446	Shampoo Baby Gotas de Brilho 200ml - Johnson & Johnson	False
10543402	Wella Professionals Color Touch Pure Naturals 4/0 Castanho Médio 60g	False
10543603	Capa Silicone Transparente Para Samsung Galaxy S5 Duos  - Underbody	False
10544056	Capa De Silicone Fumê Para Samsung Galaxy Alpha	False
10546526	Capa Lg G2 Tpu Preto	False
10546532	Capa Lg G2 Tpu Branco	False
10546566	Capa Lg G2 Tpu Rosa	False
10546797	Capa Transparente Para Asus Zenfone 5	False
10546861	Capa Samsung Galaxy Win Duos Ultra Slim Azul	False
10546864	Capa Samsung Galaxy Win Duos Ultra Slim Cinza	False
10546901	Capa Samsung Galaxy Win Duos Ultra Slim Transparente	False
10546904	Capa Samsung Galaxy Win Duos Ultra Slim Rosa	False
10546923	Capa Samsung Galaxy Win Duos Ultra Slim Verde	False
10547514	Bumper Motorola Moto G Branca	False
10547893	Capa Samsung Galaxy Win Duos Ultra Slim Vermelha	False
10548357	Bumper Samsung Galaxy S5 Azul	False
10548926	Capa Lg L70 Tpu Branca	False
10553279	Bracadeira Samsung Galaxy Alpha	False
10553283	Bracadeira Iphone 4	True
10553333	Bracadeira Samsung Galaxy A3	False
10553352	Bracadeira Lg L90	False
10553363	Bracadeira Iphone 5	True
10553429	Bracadeira Iphone 5c	False
10553827	Relé Temporizador De Vidros Elétricos	False
10553848	Tsa 060011 Boias Tubularanjaes Uno, Premio, Elba, Fior	False
10553872	Sensor De Pressão  Delphi Blazuler, Corsa, Ipanema,	False
10553879	Bobina Do Distribuidor  Delphi Ipanema, Kadett, Mo	False
10553880	Tampa Do Distribuidor  Delphi Ipanema, Kadett, Mon	False
10553891	Regulador De Voltagem 853-14v	False
10553921	Tsa 060002 Boias Tubularanjaes Tempra	False
10553971	Bracadeira Motorola Moto E	True
10554011	Filtro De Combustivel Wega  Airtrek	False
10554044	Sensor Temperatura Ar Iguaçu Golf, Kombi, Passat V	False
10554045	Sensor Temperatura Ar Iguaçu Clio, Laguna, Megane,	False
10554047	Sensor Temperatura Ar Iguaçu Pontiac (Usa)	False
10554057	Regulador De Voltagem 063 - 14v Bmw 74i 4.4l, 75i	False
10554063	146sp280h Correia Dentada Dayco, Pt Cruiser	False
10554068	Placa De Diodos  Honda Toyota Hilux Pit Bull Acura	False
10554097	Sensor De Pressão  Delphi Astra, Blazuler, S10, Vect	False
10554099	Válvula Elétrica Do Canister (Ccp)  Delphi Corsa	False
10554102	Sensor De Posição Da Borboleta  Delphi Celta, Cors	False
10554108	Sensor Temperatura Ar Iguaçu Blazuler, S10, Silverad	False
10554111	Sensor Temperatura Ar Iguaçu Chrysler, Dodge, Pont	False
10554132	Filtro De Oleo Wega  Serie 1 118i, Serie 1 120i, S	False
10554154	Bracadeira Motorola Moto X	True
10554175	Sensor De Pressão  Delphi Kadett, Vectra, Accent	False
10554196	Bico Injetor  Delphi Doblo, Idea, Palio, Punto, Si	False
10554198	Regulador De Voltagem 784 - 14v	False
10554199	Regulador De Voltagem 232 - 14v Bmw 3, 5, Z3, X5	False
10554205	Regulador De Voltagem 789 - 14v	False
10554218	Sensor Temperatura Painel Iguaçu 26-220, 26-300, 4	False
10554234	Placa De Diodos  Mitsubishi Pajero 3.2	False
10554242	Placa De Diodos  Ford Focus I, Mondeo, Ecosport	False
10554245	Regulador De Voltagem 343 - 14v	False
10554246	Regulador De Voltagem 472 - 14v	False
10554249	Regulador De Voltagem 809-14v	False
10554251	Regulador De Voltagem 856 - 14v	False
10554252	Regulador De Voltagem 878 - 14v	False
10554254	Regulador De Voltagem 858-14v	False
10554268	Sensor Maf - 7168 - Mte-Thomson	False
10554300	Sensor Temperatura Ar Iguaçu Escort Hatch, Escort	False
10554359	Fita Isolante Preta Com Cola	False
10554420	Placa De Diodos  Gm Omega Australiano 3.8 V6, Kia	False
10554467	Filtro De Combustivel Wega  Camry, Corolla, Coroll	False
10554484	Bracadeira Para Moto G	False
10554506	Bracadeira Samsung Galaxy S4 Mini	False
10554536	Capa iPhone 6 Plus TPU Branco	False
10554547	Combo 3 + 2 garras longas Espetoflex - Espeto giratório movido a pilha.	False
10554559	Capa Motorola Moto G2 TPU Preto	False
10554571	Bracadeira Sony Xperia Z3 Compact - Underbody	True
10554578	Capa Motorola Moto G2 TPU Rosa	False
10554582	Capa iPhone 6 Plus TPU Preto	False
10554703	Capa Iphone 6 Plus Cartoon Rosa	False
10554907	Película de vidro ultra temperado Asus Zenfone 5 A501	False
10554911	Película De Vidro Temperada Motorola Moto G 3 Geração	False
10555052	Película De Vidro Ultra Temperado Motorola Moto G 2014	False
10555092	Capa Samsung Galaxy Core Plus Tv Pc Couro Branco	False
10555104	Capa Samsung Galaxy Core Plus Tv Pc Couro Preto	False
10555135	Película De Vidro Ultra Temperado Motorola Moto X Style	False
10555242	Película De Vidro Ultra Temperado Samsung Galaxy Grand Prime G530	False
10555253	Schwarzkopf Osis Magic Finish Sérum 50ml	False
10555284	Película de vidro ultra temperado iPhone 5, 5s, 5c	False
10555460	Capa Lg L40 Pc Couro Preto	False
10555462	Capa Samsung Galaxy S5 Mini Pc Couro Branco	False
10555464	Película De Vidro Ultra Temperado Lg L70	False
10555477	Capa Motorola Moto G Pc Couro Preto	False
10555501	Capa Lg L70 Pc Couro Preto	False
10555517	Película De Vidro Ultra Temperado Motorola Moto X 2ª Geração	False
10555560	Película De Vidro Ultra Temperado Lg G3 Stylus	False
10555760	Película De Vidro Ultra Temperado Lg L Prime	False
10555786	Película De Vidro Ultra Temperado Sony Xperia Z3	False
10556101	Interface Celular Intelbras Quad Band Central Telefonica Itc 4100	False
10556111	Bumper Iphone 6 Branco	False
10556193	Guardanapo De Papel Folha Simples 32,5 X 32,5cm Pacote Com 50 Unidades Santepel	False
10556218	Canudo De Papel Bambu Com 20 Unidades Bicão	False
10556222	Palito De Dente Embalado Um A Um Com 2000 Unidades Aurea	False
10556233	Corante Líquido Amarelo Damasco Com 10ml Mix	False
10556262	Guardanapo De Papel Roxo Folha Simples 38 X 38cm Pacote Com 50 Unidades Soft Touch	False
10556315	Canudo De Papel Branco Com Listra Azul Royal Com 20 Unidades Bicão	False
10556362	Clips 8/0 500g 180 Un - Bacchi	False
10556372	Kit Forminha Poa Rosa Com 24 Unidades Decorplastic	False
10556383	Bandeja De Acrílico 330 X 390mm Três Triângulos	False
10556390	Espeto De Madeira Para Churrasco De 250mm Com 100 Unidades Gaboradi	False
10556404	Pote De Plástico Descartável Para Alimentos Retangular Com Tampa 250ml Com 24 Unidades Prafesta	False
10556422	Cremeira Wave Vermelha 350ml Ou	False
10556457	Clips Galvanizados Ref.2 500G. Bacchi	False
10556460	Espeto De Acrílico Para Petisco Coloridos Com 50 Unidades Plastilânia	False
10556469	Caixa Térmica De Isopor Com Capacidade De 3 Litros Isoterm	False
10556504	Mexedor Para Café Branco Com 500 Unidades Plastfood	False
10556513	Grampo Cobreado 26/6 Com 1000 Unidades Bacchi	False
10556516	Guardanapo De Papel Folha Simples 32,5 X 32,5cm Fardo Com 600 Unidades Santepel	False
10556645	Papel Para Bala De Coco Rococo Sortido Com 48 Unidades Maxi Paper Fest	False
10556647	Aroma Baunilha Com 30ml Mix	False
10556681	Espeto De Bambu Com 15cm X 2,5mm Com 100 Unidades L.Seki	False
10556694	Papel Para Bala De Coco Rococo Laranja Com 48 Unidades Maxi Paper Fest	False
10556707	Tampa De Plástico Ts-100 Para Pote 100ml Com 50 Unidades Branco Copobras	False
10556717	Mexedor Para Café Colorido Com 500 Unidades Plastfood	False
10556749	Paliteiro Plástico - Plasútil	False
10556750	Kit Forminha Poa Vermelho Com 24 Unidades Decorplastic	False
10556755	Canudo Flexível Branco Com Listras Vermelhas Com 40 Unidades Bicão	False
10556761	Lousa Magnética Grande Em Formato De Vaca Suelen	False
10556762	Garfo Descartável Para Sobremesa Verde Com 50 Unidades Prafesta	False
10556788	Adoçante Líquido Sucralose Com 100ml Zero-Cal	False
10556820	Papel Para Bala De Coco Rococo Branco Com 48 Unidades Maxi Paper Fest	False
10556988	Leitor De Código De Barras Laser Honeywell  Ms5145/Mk5145 Eclipse | Usb	False
10557115	Capa Personalizada Exclusiva Sony Xperia Z3 Compact Mini D5803 D5833 - De03	True
10557236	Bateria Selada P/ Nobreak Df2000-Pp 12v/115ah Estacionaria - Código 9897 Freedom	False
10557598	Shampoo Tresemmé Hidratação Profunda 400ml	False
10557649	Bracadeira Samsung Galaxy S5 Mini	False
10557671	Kit Violão Strinberg Folk Sd20 Elétrico Com Afinador  Caixa De Som  Acessórios - Preto	False
10557724	Kit Passeio Frozen Bolsa  Escova E Espelho 2505 - Rosita	False
10557851	Blush Up Dailus Color 16 Terra	False
10557854	Blush Up Dailus Color 12 Chocolate	False
10557881	Blush Up Corretor Dailus	True
10557964	Minion Luminoso Character Lite - Estrela	False
10558005	Estêncil Para Pintura Simples 20x25 País México - Opa1331 - Opa	False
10558842	Caneca Coffee ZOOM	True
10558976	Teclado Controlador Akai Apc Key 25	False
10559706	Leitor De Código De Barras Datalogic Magellan 3200vsi Usb	False
10559753	Leitor De Código De Barras Imager Datalogic Qd2430 Usb Preto C/ Suporte	False
10560520	Fonte 800W modular para PC Gamer e Workstation Pixxo 80+ SLI PFC ativo ATX 2.2 PT800W	False
10560593	Fonte 800w Para Pc Gamer E Workstation Pixxo 80+ Sli Pfc Ativo Atx2.2 Pe800s	False
10560773	Capa Samsung Galaxy Gran 2 Duos Pc Couro Preto	False
10561150	Capa Iphone 6 Brilho Rosa	False
10561254	Hard Case Gator Para Violão Clássico Gc-Classic-4pk	False
10561490	Capa Samsung Galaxy Alpha TPU Rosa	False
10562027	Avène Sérénage Nutri Redensifiante Noite 40ml	False
10562650	Capa iPhone 6 Plus Esmalte Cinza	False
10562890	Bumper Motorola Moto G2 Branco	False
10562893	Bumper Motorola Moto G2 Amarelo	False
10563229	Capa iPhone 6 Cover PC Plus Transparente	False
10564602	Capa iPhone 6 Cabo USB Branco	False
10564607	Capa iPhone 6 Cabo USB Preto	False
10564985	Sebastian Volupt Spray de Volume 150 ml	False
10565025	Sebastian Craft Clay - Cera Modeladora 50ml	False
